"matricula";"ano_matriculacion";"color";"num_plazas";"km";"marca";"modelo";"categoria";"tipo_combustible"
"KIL3101";"2019";"AZUL";"5";"81753.00000";"Tata";"Aria";"MINI";"HÍBRIDO"
"EVQ7868";"2000";"AZUL";"5";"61640.00000";"Tata";"Aria";"LUJO";"HÍBRIDO"
"KJP9794";"2009";"AZUL";"5";"88125.00000";"Tata";"Aria";"SUV";"HÍBRIDO"
"HAH3826";"2002";"AZUL";"5";"88066.00000";"Tata";"Aria";"SUV";"HÍBRIDO"
"KWC1062";"2006";"AZUL";"5";"60961.00000";"Tata";"Aria";"LUJO";"HIDRÓGENO"
"SXG6171";"2012";"AZUL";"7";"59018.00000";"Tata";"Aria";"MONOVOLÚMENES";"HIDRÓGENO"
"EDG7107";"2003";"AZUL";"5";"68330.00000";"Toyota";"Carina E";"FAMILIAR";"HÍBRIDO"
"DFS9393";"2004";"AZUL";"9";"68584.00000";"Toyota";"Carina E";"MONOVOLÚMENES";"HÍBRIDO"
"TDM0697";"2015";"AZUL";"5";"95868.00000";"Toyota";"Carina E";"LUJO";"HÍBRIDO"
"XHP3553";"2019";"AZUL";"5";"4517.00000";"Toyota";"Carina E";"MEDIANA";"GASOLINA"
"QTV9037";"2008";"AZUL";"5";"8604.00000";"Toyota";"Carina E";"COMPACTA";"HÍBRIDO"
"GGO1746";"2003";"AZUL";"5";"21328.00000";"Toyota";"4runner";"SUV";"HIDRÓGENO"
"GDX1603";"2007";"AZUL";"5";"30461.00000";"Toyota";"4runner";"LUJO";"ELÉCTRICO"
"XCW0562";"2009";"AZUL";"5";"75904.00000";"Toyota";"4runner";"COMPACTA";"HÍBRIDO"
"KNK5194";"2004";"AZUL";"5";"46530.00000";"Toyota";"4runner";"ECONÓMICA";"GLP"
"YUE5905";"2009";"AZUL";"5";"20831.00000";"Toyota";"4runner";"SUV";"HIDRÓGENO"
"HVH1013";"2004";"AZUL";"5";"1644.00000";"Toyota";"4runner";"FAMILIAR";"HÍBRIDO"
"FFO1075";"2005";"AZUL";"5";"49261.00000";"Toyota";"4runner";"MINI";"HÍBRIDO"
"PLK7153";"2019";"AZUL";"5";"4014.00000";"Toyota";"4runner";"MEDIANA";"GASOLINA"
"GXV5850";"2015";"AZUL";"7";"42951.00000";"Toyota";"Camry";"MONOVOLÚMENES";"GASOLINA"
"FFM8781";"2005";"AZUL";"5";"49357.00000";"Toyota";"Camry";"MINI";"HÍBRIDO"
"WYF2315";"2005";"AZUL";"5";"3994.00000";"Toyota";"Camry";"MEDIANA";"GASOLINA"
"NPJ1645";"2000";"AZUL";"5";"39357.00000";"Toyota";"Camry";"MEDIANA";"GN"
"KJR3394";"2008";"AZUL";"5";"64264.00000";"Toyota";"Camry";"LUJO";"GASOLINA"
"ZFE2310";"2003";"AZUL";"5";"22405.00000";"Toyota";"Camry";"SUV";"HÍBRIDO"
"ZTU6757";"2020";"AZUL";"5";"6812.00000";"Toyota";"Camry";"COMPACTA";"GLP"
"TJN6413";"2007";"AZUL";"7";"84870.00000";"Toyota";"Rav4";"MONOVOLÚMENES";"GN"
"ONZ3635";"2009";"AZUL";"7";"65371.00000";"Toyota";"Rav4";"MONOVOLÚMENES";"HÍBRIDO"
"GYY9643";"2007";"AZUL";"7";"61966.00000";"Toyota";"Rav4";"MONOVOLÚMENES";"HIDRÓGENO"
"CJN5054";"2012";"AZUL";"5";"4152.00000";"Toyota";"Rav4";"MEDIANA";"GASOLINA"
"DZM5898";"2009";"AZUL";"5";"42840.00000";"Toyota";"Rav4";"COMPACTA";"HÍBRIDO"
"LIK0951";"2002";"AZUL";"5";"43814.00000";"Toyota";"Rav4";"COMPACTA";"ELÉCTRICO"
"KKT6655";"2001";"AZUL";"5";"40444.00000";"Toyota";"Rav4";"COMPACTA";"GLP"
"YHO9850";"2011";"AZUL";"7";"79178.00000";"Toyota";"Rav4";"MONOVOLÚMENES";"GASOLINA"
"BJT7166";"2007";"AZUL";"7";"84097.00000";"Toyota";"Celica";"MONOVOLÚMENES";"GN"
"AQG3599";"2018";"AZUL";"5";"56463.00000";"Toyota";"Celica";"SUV";"HÍBRIDO"
"HXT9376";"2018";"AZUL";"5";"26209.00000";"Toyota";"Celica";"DESCAPOTABLES";"GN"
"OQO8599";"2018";"AZUL";"5";"25323.00000";"Toyota";"Celica";"DESCAPOTABLES";"GASOLINA"
"QOV6250";"2007";"AZUL";"5";"8321.00000";"Toyota";"Celica";"COMPACTA";"HIDRÓGENO"
"IAD6767";"2000";"AZUL";"7";"30327.00000";"Toyota";"Celica";"MONOVOLÚMENES";"HIDRÓGENO"
"IEU4865";"2017";"AZUL";"5";"23757.00000";"Toyota";"Celica";"DESCAPOTABLES";"ELÉCTRICO"
"SHG5511";"2005";"AZUL";"5";"25405.00000";"Toyota";"Celica";"DESCAPOTABLES";"DIESEL"
"MMY3811";"2004";"AZUL";"5";"55596.00000";"Toyota";"Celica";"SUV";"HÍBRIDO"
"INS9375";"2013";"AZUL";"5";"61146.00000";"Toyota";"Celica";"DESCAPOTABLES";"HIDRÓGENO"
"IDP6362";"2005";"AZUL";"7";"35783.00000";"Toyota";"Celica";"MONOVOLÚMENES";"HÍBRIDO"
"HCR1457";"2015";"AZUL";"5";"19209.00000";"Toyota";"Supra";"MONOVOLÚMENES";"DIESEL"
"DRZ9451";"2005";"AZUL";"5";"2653.00000";"Toyota";"Supra";"FAMILIAR";"HÍBRIDO"
"RFY0411";"2004";"AZUL";"5";"1455.00000";"Toyota";"Supra";"FAMILIAR";"HIDRÓGENO"
"LFS1089";"2005";"AZUL";"5";"57998.00000";"Toyota";"Supra";"DESCAPOTABLES";"GASOLINA"
"NFP4108";"2001";"AZUL";"7";"41266.00000";"Toyota";"Supra";"MONOVOLÚMENES";"ELÉCTRICO"
"KAY6376";"2018";"AZUL";"5";"3614.00000";"Toyota";"Supra";"MEDIANA";"ELÉCTRICO"
"GNW7001";"2004";"AZUL";"5";"516.00000";"Toyota";"Paseo";"FAMILIAR";"GLP"
"DJN5998";"2008";"AZUL";"5";"96785.00000";"Toyota";"Paseo";"LUJO";"HÍBRIDO"
"RDP6110";"2009";"AZUL";"5";"42971.00000";"Toyota";"Paseo";"COMPACTA";"HÍBRIDO"
"WUK7021";"2012";"AZUL";"5";"80501.00000";"Toyota";"Paseo";"ECONÓMICA";"GLP"
"QUA7481";"2016";"AZUL";"5";"66953.00000";"Toyota";"Paseo";"FAMILIAR";"GLP"
"RPX7769";"2014";"AZUL";"5";"39494.00000";"Toyota";"Paseo";"MEDIANA";"DIESEL"
"CZQ2105";"2012";"AZUL";"5";"27427.00000";"Toyota";"Paseo";"DESCAPOTABLES";"GLP"
"RHK1320";"2011";"AZUL";"5";"79315.00000";"Toyota";"Paseo";"ECONÓMICA";"DIESEL"
"CXF3131";"2016";"AZUL";"5";"99001.00000";"Toyota";"Land Cruiser 80";"LUJO";"GASOLINA"
"FJE8473";"2011";"AZUL";"5";"79114.00000";"Toyota";"Land Cruiser 80";"ECONÓMICA";"GASOLINA"
"QLE7811";"2020";"AZUL";"5";"60662.00000";"Toyota";"Land Cruiser 80";"DESCAPOTABLES";"GLP"
"CIK0094";"2003";"AZUL";"5";"45920.00000";"Toyota";"Land Cruiser 80";"ECONÓMICA";"DIESEL"
"IHN6621";"2007";"AZUL";"5";"7306.00000";"Toyota";"Land Cruiser 80";"MEDIANA";"GLP"
"BXI1082";"2001";"AZUL";"5";"18181.00000";"Toyota";"Land Cruiser 100";"MONOVOLÚMENES";"GASOLINA"
"WQO9995";"2001";"AZUL";"5";"41298.00000";"Toyota";"Land Cruiser 100";"COMPACTA";"GLP"
"EQO9998";"2009";"AZUL";"5";"97791.00000";"Toyota";"Land Cruiser 100";"LUJO";"ELÉCTRICO"
"PBO5173";"2006";"AZUL";"5";"60500.00000";"Toyota";"Land Cruiser 100";"DESCAPOTABLES";"GLP"
"FSX5675";"2014";"AZUL";"5";"8252.00000";"Toyota";"Land Cruiser 100";"COMPACTA";"GLP"
"HPF2453";"2019";"AZUL";"5";"27466.00000";"Toyota";"Land Cruiser 100";"DESCAPOTABLES";"GLP"
"WFO0559";"2017";"AZUL";"5";"77997.00000";"Toyota";"Land Cruiser 100";"COMPACTA";"ELÉCTRICO"
"ANQ5845";"2005";"AZUL";"9";"49298.00000";"Toyota";"Land Cruiser";"MONOVOLÚMENES";"DIESEL"
"SLC2590";"2007";"AZUL";"5";"85286.00000";"Toyota";"Land Cruiser";"MONOVOLÚMENES";"GASOLINA"
"AMH1016";"2012";"AZUL";"7";"59192.00000";"Toyota";"Land Cruiser";"MONOVOLÚMENES";"GLP"
"LIF1866";"2006";"AZUL";"5";"37156.00000";"Toyota";"Land Cruiser";"MEDIANA";"HÍBRIDO"
"SVC0754";"2008";"AZUL";"5";"9697.00000";"Toyota";"Land Cruiser";"COMPACTA";"HÍBRIDO"
"BAY7531";"2012";"AZUL";"7";"81650.00000";"Toyota";"Land Cruiser";"MONOVOLÚMENES";"GASOLINA"
"CVV7824";"2008";"AZUL";"7";"86702.00000";"Toyota";"Land Cruiser";"MONOVOLÚMENES";"GN"
"MDH1544";"2016";"AZUL";"5";"90412.00000";"Toyota";"Land Cruiser";"SUV";"HÍBRIDO"
"SRJ8853";"2018";"AZUL";"5";"57830.00000";"Toyota";"Land Cruiser";"DESCAPOTABLES";"ELÉCTRICO"
"TXI8262";"2010";"AZUL";"5";"99496.00000";"Toyota";"Land Cruiser";"FAMILIAR";"DIESEL"
"JWG7737";"2007";"AZUL";"5";"15968.00000";"Toyota";"Land Cruiser";"ECONÓMICA";"HIDRÓGENO"
"KOQ5525";"2018";"AZUL";"5";"70386.00000";"Toyota";"Land Cruiser 90";"FAMILIAR";"HÍBRIDO"
"PSV9169";"2014";"AZUL";"7";"39588.00000";"Toyota";"Land Cruiser 90";"MONOVOLÚMENES";"ELÉCTRICO"
"TMC2472";"2002";"AZUL";"5";"19538.00000";"Toyota";"Land Cruiser 90";"MONOVOLÚMENES";"GASOLINA"
"THE9239";"2010";"AZUL";"7";"68461.00000";"Toyota";"Land Cruiser 90";"MONOVOLÚMENES";"HÍBRIDO"
"TCE6615";"2010";"AZUL";"5";"67747.00000";"Toyota";"Corolla";"FAMILIAR";"GLP"
"IZA2846";"2013";"AZUL";"5";"16018.00000";"Toyota";"Corolla";"ECONÓMICA";"HIDRÓGENO"
"THE1940";"2019";"AZUL";"5";"35878.00000";"Toyota";"Corolla";"FAMILIAR";"HIDRÓGENO"
"JPZ1014";"2008";"AZUL";"5";"9762.00000";"Toyota";"Corolla";"COMPACTA";"HÍBRIDO"
"GTZ6360";"2008";"AZUL";"7";"9369.00000";"Toyota";"Corolla";"MONOVOLÚMENES";"ELÉCTRICO"
"QSN5107";"2011";"AZUL";"5";"57557.00000";"Toyota";"Corolla";"SUV";"ELÉCTRICO"
"BVA5662";"2006";"AZUL";"5";"82634.00000";"Toyota";"Corolla";"ECONÓMICA";"HIDRÓGENO"
"VMU6452";"2014";"AZUL";"7";"39644.00000";"Toyota";"Corolla";"MONOVOLÚMENES";"ELÉCTRICO"
"LUP7546";"2018";"AZUL";"5";"81128.00000";"Toyota";"Corolla";"ECONÓMICA";"GLP"
"CZS5448";"2017";"AZUL";"5";"45835.00000";"Toyota";"Corolla";"ECONÓMICA";"GASOLINA"
"OIY7936";"2007";"AZUL";"5";"30610.00000";"Toyota";"Corolla";"LUJO";"HÍBRIDO"
"YXT9432";"2001";"AZUL";"5";"40925.00000";"Toyota";"Corolla";"MEDIANA";"GLP"
"PJZ9754";"2011";"AZUL";"5";"57636.00000";"Toyota";"Auris";"SUV";"HÍBRIDO"
"TQW4658";"2008";"AZUL";"7";"42038.00000";"Toyota";"Auris";"MONOVOLÚMENES";"ELÉCTRICO"
"HWI0298";"2004";"AZUL";"7";"24877.00000";"Toyota";"Auris";"MONOVOLÚMENES";"GLP"
"QCL0818";"2012";"AZUL";"7";"4599.00000";"Toyota";"Auris";"MONOVOLÚMENES";"HÍBRIDO"
"POA5271";"2015";"AZUL";"7";"41751.00000";"Toyota";"Auris";"MONOVOLÚMENES";"ELÉCTRICO"
"KVA6813";"2002";"AZUL";"5";"20983.00000";"Toyota";"Auris";"SUV";"GLP"
"HZA1663";"2015";"AZUL";"9";"65177.00000";"Toyota";"Auris";"MONOVOLÚMENES";"HIDRÓGENO"
"JZX5103";"2014";"AZUL";"7";"30355.00000";"Toyota";"Auris";"MONOVOLÚMENES";"HIDRÓGENO"
"IVG7943";"2007";"AZUL";"7";"61766.00000";"Toyota";"Avensis";"MONOVOLÚMENES";"HIDRÓGENO"
"TBB1265";"2013";"AZUL";"5";"6446.00000";"Toyota";"Avensis";"MEDIANA";"GASOLINA"
"MIE8715";"2005";"AZUL";"7";"58656.00000";"Toyota";"Avensis";"MONOVOLÚMENES";"GLP"
"INP3000";"2004";"AZUL";"5";"23498.00000";"Toyota";"Avensis";"SUV";"HÍBRIDO"
"HWJ3244";"2011";"AZUL";"7";"79868.00000";"Toyota";"Avensis";"MONOVOLÚMENES";"GASOLINA"
"OYZ1410";"2003";"AZUL";"5";"67202.00000";"Toyota";"Avensis";"FAMILIAR";"DIESEL"
"HVF7621";"2006";"AZUL";"5";"38006.00000";"Toyota";"Avensis";"MEDIANA";"ELÉCTRICO"
"DIG2315";"2000";"AZUL";"5";"39593.00000";"Toyota";"Picnic";"MEDIANA";"GASOLINA"
"ZBK8682";"2013";"AZUL";"5";"15851.00000";"Toyota";"Picnic";"ECONÓMICA";"HIDRÓGENO"
"IKE5110";"2019";"AZUL";"5";"60331.00000";"Toyota";"Picnic";"DESCAPOTABLES";"DIESEL"
"TJO7106";"2012";"AZUL";"5";"80999.00000";"Toyota";"Picnic";"ECONÓMICA";"GN"
"LVT3375";"2009";"AZUL";"9";"20938.00000";"Toyota";"Picnic";"MONOVOLÚMENES";"GN"
"YPF2572";"2017";"AZUL";"5";"78729.00000";"Toyota";"Yaris";"COMPACTA";"ELÉCTRICO"
"LIG2315";"2001";"AZUL";"5";"62846.00000";"Toyota";"Yaris";"DESCAPOTABLES";"HIDRÓGENO"
"ZQH5793";"2014";"AZUL";"5";"39916.00000";"Toyota";"Yaris";"MEDIANA";"GASOLINA"
"WGS8732";"2001";"AZUL";"9";"87073.00000";"Toyota";"Yaris";"MONOVOLÚMENES";"GN"
"VXA3616";"2014";"AZUL";"5";"86513.00000";"Toyota";"Yaris";"MONOVOLÚMENES";"GASOLINA"
"TKR2188";"2013";"AZUL";"5";"60368.00000";"Toyota";"Yaris Verso";"DESCAPOTABLES";"GASOLINA"
"KCF7095";"2012";"AZUL";"5";"59654.00000";"Toyota";"Yaris Verso";"DESCAPOTABLES";"GASOLINA"
"PRQ0219";"2002";"AZUL";"5";"88663.00000";"Toyota";"Yaris Verso";"SUV";"GLP"
"SSN4474";"2000";"AZUL";"5";"84957.00000";"Toyota";"Yaris Verso";"MINI";"HÍBRIDO"
"XSY5978";"2001";"AZUL";"5";"86547.00000";"Toyota";"Mr2";"MONOVOLÚMENES";"GASOLINA"
"EJH4265";"2012";"AZUL";"5";"37091.00000";"Toyota";"Mr2";"FAMILIAR";"HIDRÓGENO"
"JOR7374";"2016";"AZUL";"5";"89386.00000";"Toyota";"Mr2";"SUV";"GLP"
"YMO3108";"2005";"AZUL";"5";"49035.00000";"Toyota";"Mr2";"ECONÓMICA";"GLP"
"ITT6768";"2009";"AZUL";"5";"20533.00000";"Toyota";"Mr2";"MONOVOLÚMENES";"GASOLINA"
"PMR9510";"2010";"AZUL";"5";"1295.00000";"Toyota";"Mr2";"FAMILIAR";"GN"
"JIO8132";"2001";"AZUL";"7";"18356.00000";"Toyota";"Previa";"MONOVOLÚMENES";"DIESEL"
"SES0109";"2018";"AZUL";"5";"70695.00000";"Toyota";"Previa";"FAMILIAR";"HIDRÓGENO"
"DVR1094";"2001";"AZUL";"7";"9045.00000";"Toyota";"Previa";"MONOVOLÚMENES";"ELÉCTRICO"
"CCD5917";"2008";"AZUL";"5";"87266.00000";"Toyota";"Previa";"MONOVOLÚMENES";"GASOLINA"
"FKG1867";"2016";"AZUL";"5";"90619.00000";"Toyota";"Previa";"SUV";"HIDRÓGENO"
"UDJ4755";"2002";"AZUL";"9";"88334.00000";"Toyota";"Previa";"MONOVOLÚMENES";"GN"
"GQM5935";"2017";"AZUL";"7";"78480.00000";"Toyota";"Previa";"MONOVOLÚMENES";"GASOLINA"
"FRS6109";"2020";"AZUL";"7";"61741.00000";"Toyota";"Previa";"MONOVOLÚMENES";"HIDRÓGENO"
"GPE1195";"2017";"AZUL";"5";"1880.00000";"Toyota";"Prius";"FAMILIAR";"GN"
"QAF9051";"2004";"AZUL";"5";"79186.00000";"Toyota";"Prius";"COMPACTA";"ELÉCTRICO"
"ZYX6110";"2014";"AZUL";"5";"7855.00000";"Toyota";"Prius";"MEDIANA";"DIESEL"
"UFS9564";"2008";"AZUL";"5";"87982.00000";"Toyota";"Prius";"MONOVOLÚMENES";"DIESEL"
"IMK5479";"2014";"AZUL";"5";"86861.00000";"Toyota";"Avensis Verso";"MONOVOLÚMENES";"GASOLINA"
"UCD3290";"2007";"AZUL";"5";"39422.00000";"Toyota";"Avensis Verso";"MEDIANA";"ELÉCTRICO"
"QCN4410";"2009";"AZUL";"5";"89143.00000";"Toyota";"Avensis Verso";"SUV";"GLP"
"LCC3173";"2007";"AZUL";"7";"84837.00000";"Toyota";"Avensis Verso";"MONOVOLÚMENES";"DIESEL"
"CPR5710";"2006";"AZUL";"5";"38378.00000";"Toyota";"Corolla Verso";"FAMILIAR";"HÍBRIDO"
"DTH1867";"2011";"AZUL";"5";"25975.00000";"Toyota";"Corolla Verso";"SUV";"ELÉCTRICO"
"XDX1073";"2006";"AZUL";"5";"83477.00000";"Toyota";"Corolla Verso";"ECONÓMICA";"GLP"
"AWH9619";"2006";"AZUL";"5";"37273.00000";"Toyota";"Corolla Verso";"FAMILIAR";"HIDRÓGENO"
"ORU9110";"2019";"AZUL";"5";"36806.00000";"Toyota";"Corolla Verso";"FAMILIAR";"HIDRÓGENO"
"FKJ7288";"2004";"AZUL";"5";"47981.00000";"Toyota";"Corolla Verso";"ECONÓMICA";"DIESEL"
"ZUX1088";"2012";"AZUL";"5";"36415.00000";"Toyota";"Corolla Verso";"FAMILIAR";"GLP"
"BDL9068";"2005";"AZUL";"5";"2984.00000";"Toyota";"Corolla Verso";"FAMILIAR";"GLP"
"EVS0958";"2013";"AZUL";"5";"37583.00000";"Toyota";"Corolla Verso";"FAMILIAR";"HIDRÓGENO"
"QGL5180";"2011";"AZUL";"5";"56350.00000";"Toyota";"Corolla Sedan";"SUV";"GLP"
"HYY8143";"2011";"AZUL";"5";"48401.00000";"Toyota";"Corolla Sedan";"ECONÓMICA";"DIESEL"
"KLZ5659";"2017";"AZUL";"5";"56476.00000";"Toyota";"Aygo";"SUV";"GLP"
"YZD7945";"2006";"AZUL";"5";"50736.00000";"Toyota";"Aygo";"ECONÓMICA";"HIDRÓGENO"
"SGZ3412";"2018";"AZUL";"5";"48763.00000";"Toyota";"Aygo";"ECONÓMICA";"GN"
"XJE7265";"2018";"AZUL";"5";"25118.00000";"Toyota";"Hilux";"SUV";"HÍBRIDO"
"YTY4348";"2017";"AZUL";"5";"68750.00000";"Toyota";"Hilux";"FAMILIAR";"DIESEL"
"EEG8318";"2009";"AZUL";"5";"88725.00000";"Toyota";"Hilux";"MONOVOLÚMENES";"DIESEL"
"SNI1796";"2002";"AZUL";"5";"89075.00000";"Toyota";"Hilux";"MONOVOLÚMENES";"GN"
"AQB4075";"2009";"AZUL";"5";"21260.00000";"Toyota";"Dyna";"MONOVOLÚMENES";"GASOLINA"
"LRY8101";"2015";"AZUL";"5";"64917.00000";"Toyota";"Dyna";"LUJO";"HIDRÓGENO"
"YTU8689";"2006";"AZUL";"5";"83402.00000";"Toyota";"Dyna";"ECONÓMICA";"GLP"
"DPP3690";"2007";"AZUL";"5";"40370.00000";"Toyota";"Dyna";"MEDIANA";"ELÉCTRICO"
"SBB2910";"2007";"AZUL";"5";"17731.00000";"Toyota";"Dyna";"ECONÓMICA";"HIDRÓGENO"
"MSE6621";"2016";"AZUL";"7";"21030.00000";"Toyota";"Dyna";"MONOVOLÚMENES";"GN"
"PWP3943";"2011";"AZUL";"5";"79740.00000";"Toyota";"Land Cruiser 200";"COMPACTA";"HÍBRIDO"
"SKX2617";"2008";"AZUL";"5";"10737.00000";"Toyota";"Land Cruiser 200";"COMPACTA";"GLP"
"DIE9851";"2007";"AZUL";"5";"7462.00000";"Toyota";"Land Cruiser 200";"MEDIANA";"ELÉCTRICO"
"IGE1105";"2004";"AZUL";"5";"78599.00000";"Toyota";"Land Cruiser 200";"COMPACTA";"HÍBRIDO"
"HFD2469";"2014";"AZUL";"7";"63675.00000";"Toyota";"Land Cruiser 200";"MONOVOLÚMENES";"HIDRÓGENO"
"TRF0401";"2015";"AZUL";"5";"88167.00000";"Toyota";"Land Cruiser 200";"MONOVOLÚMENES";"GASOLINA"
"ROV4683";"2019";"AZUL";"5";"27377.00000";"Toyota";"Land Cruiser 200";"DESCAPOTABLES";"ELÉCTRICO"
"WVL8878";"2001";"AZUL";"5";"63275.00000";"Toyota";"Land Cruiser 200";"DESCAPOTABLES";"GLP"
"MSC4566";"2017";"AZUL";"5";"56208.00000";"Toyota";"Verso";"MONOVOLÚMENES";"GN"
"ITV9171";"2008";"AZUL";"5";"18354.00000";"Toyota";"Verso";"ECONÓMICA";"HIDRÓGENO"
"SZS6828";"2005";"AZUL";"5";"25886.00000";"Toyota";"Verso";"SUV";"HÍBRIDO"
"HNR9446";"2014";"AZUL";"5";"85538.00000";"Toyota";"Verso";"ECONÓMICA";"HÍBRIDO"
"ECZ6225";"2017";"AZUL";"7";"78133.00000";"Toyota";"Verso";"MONOVOLÚMENES";"ELÉCTRICO"
"WUG1014";"2006";"AZUL";"5";"29672.00000";"Toyota";"Iq";"DESCAPOTABLES";"GN"
"BIK0938";"2005";"AZUL";"5";"26812.00000";"Toyota";"Iq";"SUV";"ELÉCTRICO"
"WQO8661";"2017";"AZUL";"5";"69476.00000";"Toyota";"Iq";"FAMILIAR";"GN"
"IFE2399";"2010";"AZUL";"7";"68096.00000";"Toyota";"Iq";"MONOVOLÚMENES";"HIDRÓGENO"
"LIL1334";"2004";"AZUL";"5";"24677.00000";"Toyota";"Iq";"SUV";"HIDRÓGENO"
"EVP6040";"2019";"AZUL";"7";"60804.00000";"Toyota";"Iq";"MONOVOLÚMENES";"GLP"
"FCV9041";"2004";"AZUL";"5";"25719.00000";"Toyota";"Urban Cruiser";"SUV";"HÍBRIDO"
"AWE4475";"2005";"AZUL";"5";"3621.00000";"Toyota";"Urban Cruiser";"FAMILIAR";"GLP"
"GAG2126";"2006";"AZUL";"5";"83315.00000";"Toyota";"Urban Cruiser";"ECONÓMICA";"GN"
"FBS3548";"2013";"AZUL";"5";"6216.00000";"Toyota";"Urban Cruiser";"FAMILIAR";"HÍBRIDO"
"WIC5191";"2001";"AZUL";"5";"85956.00000";"Toyota";"Urban Cruiser";"ECONÓMICA";"HÍBRIDO"
"LRD5259";"2002";"AZUL";"7";"97216.00000";"Toyota";"Urban Cruiser";"MONOVOLÚMENES";"HIDRÓGENO"
"NQP1697";"2016";"AZUL";"5";"67078.00000";"Toyota";"Gt86";"LUJO";"ELÉCTRICO"
"YLL9172";"2018";"AZUL";"5";"70858.00000";"Toyota";"Gt86";"FAMILIAR";"GLP"
"FDY4286";"2005";"AZUL";"5";"36333.00000";"Toyota";"Gt86";"FAMILIAR";"DIESEL"
"ULW0676";"2003";"AZUL";"5";"90881.00000";"Toyota";"Gt86";"SUV";"GLP"
"XZC6586";"2010";"AZUL";"5";"295.00000";"Toyota";"Gt86";"LUJO";"ELÉCTRICO"
"XZC6827";"2015";"AZUL";"5";"96829.00000";"Toyota";"Gt86";"DESCAPOTABLES";"GN"
"KHF2245";"2009";"AZUL";"7";"22280.00000";"Toyota";"Gt86";"MONOVOLÚMENES";"GN"
"MGV4338";"2016";"AZUL";"5";"68196.00000";"Toyota";"Gt86";"LUJO";"GASOLINA"
"LSE7096";"2001";"AZUL";"5";"96415.00000";"Toyota";"Gt86";"DESCAPOTABLES";"GN"
"CYL3411";"2008";"AZUL";"5";"19979.00000";"Toyota";"Gt86";"MINI";"HÍBRIDO"
"ERT8917";"2003";"AZUL";"5";"99959.00000";"Toyota";"Gt86";"LUJO";"HÍBRIDO"
"ZZY8110";"2007";"AZUL";"5";"8418.00000";"Umm";"100";"MEDIANA";"GASOLINA"
"JYO0528";"2004";"AZUL";"5";"79660.00000";"Umm";"100";"COMPACTA";"HÍBRIDO"
"IRK1077";"2017";"AZUL";"5";"47686.00000";"Umm";"100";"COMPACTA";"ELÉCTRICO"
"PLO5682";"2009";"AZUL";"7";"98383.00000";"Umm";"100";"MONOVOLÚMENES";"HIDRÓGENO"
"XGO1867";"2016";"AZUL";"5";"90771.00000";"Umm";"100";"SUV";"GLP"
"IZX6175";"2006";"AZUL";"5";"50659.00000";"Umm";"100";"ECONÓMICA";"GLP"
"CZS6021";"2011";"AZUL";"7";"80941.00000";"Umm";"100";"MONOVOLÚMENES";"GASOLINA"
"QFC9389";"2001";"AZUL";"5";"42039.00000";"Umm";"100";"MEDIANA";"GASOLINA"
"TVZ3742";"2009";"AZUL";"5";"66980.00000";"Umm";"121";"LUJO";"HÍBRIDO"
"DFU3166";"2001";"AZUL";"5";"19388.00000";"Umm";"121";"ECONÓMICA";"HIDRÓGENO"
"QIT8544";"2016";"AZUL";"5";"91023.00000";"Umm";"121";"SUV";"GLP"
"NPM6566";"2002";"AZUL";"5";"66446.00000";"Umm";"121";"LUJO";"HÍBRIDO"
"GAJ8194";"2004";"AZUL";"7";"1374.00000";"Vaz";"214";"MONOVOLÚMENES";"HIDRÓGENO"
"NVN1258";"2012";"AZUL";"5";"37121.00000";"Vaz";"214";"FAMILIAR";"GN"
"LWY1539";"2014";"AZUL";"5";"39780.00000";"Vaz";"214";"FAMILIAR";"HÍBRIDO"
"RIR3584";"2012";"AZUL";"5";"51154.00000";"Vaz";"110 Stawra";"ECONÓMICA";"GLP"
"WGR7361";"2003";"AZUL";"5";"45390.00000";"Vaz";"110 Stawra";"COMPACTA";"HIDRÓGENO"
"EWW7960";"2007";"AZUL";"7";"86138.00000";"Vaz";"110 Stawra";"MONOVOLÚMENES";"GASOLINA"
"IQG3623";"2014";"AZUL";"5";"17626.00000";"Vaz";"110 Stawra";"ECONÓMICA";"GLP"
"BAZ8126";"2005";"AZUL";"5";"36661.00000";"Vaz";"110 Stawra";"LUJO";"DIESEL"
"EJK9212";"2014";"AZUL";"5";"62484.00000";"Vaz";"110 Stawra";"DESCAPOTABLES";"GASOLINA"
"PNR9590";"2008";"AZUL";"5";"10067.00000";"Vaz";"111 Stawra";"MEDIANA";"DIESEL"
"QHL4872";"2013";"AZUL";"5";"83992.00000";"Vaz";"111 Stawra";"ECONÓMICA";"GN"
"HOU3372";"2006";"AZUL";"7";"60304.00000";"Vaz";"111 Stawra";"MONOVOLÚMENES";"GLP"
"AAB1661";"2011";"AZUL";"5";"58056.00000";"Vaz";"215";"MONOVOLÚMENES";"GLP"
"YYV3965";"2008";"AZUL";"5";"19887.00000";"Vaz";"215";"ECONÓMICA";"HIDRÓGENO"
"ALG9831";"2007";"AZUL";"7";"41059.00000";"Vaz";"215";"MONOVOLÚMENES";"HÍBRIDO"
"RLG8471";"2008";"AZUL";"5";"65272.00000";"Vaz";"215";"DESCAPOTABLES";"GLP"
"XXV4610";"2009";"AZUL";"5";"99023.00000";"Vaz";"215";"DESCAPOTABLES";"GLP"
"RTR2188";"2009";"AZUL";"5";"89079.00000";"Vaz";"112 Stawra";"MINI";"GASOLINA"
