"nombre_actor";"apellidos_actor";"titulo_pelicula";"anio_pelicula";"es_protagonista"
"SANDRA";"KILMER";"GOLDMINE TYCOON";"2006";"0"
"SANDRA";"KILMER";"GORGEOUS BINGO";"2006";"0"
"SANDRA";"KILMER";"HELLFIGHTERS SIERRA";"2006";"0"
"SANDRA";"KILMER";"HOCUS FRIDA";"2006";"0"
"SANDRA";"KILMER";"HOTEL HAPPINESS";"2006";"0"
"SANDRA";"KILMER";"IDENTITY LOVER";"2006";"0"
"SANDRA";"KILMER";"JUMPING WRATH";"2006";"0"
"SANDRA";"KILMER";"LOVELY JINGLE";"2006";"0"
"SANDRA";"KILMER";"MAGNOLIA FORRESTER";"2006";"0"
"SANDRA";"KILMER";"OLEANDER CLUE";"2006";"0"
"SANDRA";"KILMER";"OZ LIAISONS";"2006";"0"
"SANDRA";"KILMER";"PERSONAL LADYBUGS";"2006";"0"
"SANDRA";"KILMER";"POSEIDON FOREVER";"2006";"0"
"SANDRA";"KILMER";"SAVANNAH TOWN";"2006";"0"
"SANDRA";"KILMER";"SHAKESPEARE SADDLE";"2006";"0"
"SANDRA";"KILMER";"SLEEPING SUSPECTS";"2006";"0"
"SANDRA";"KILMER";"SONS INTERVIEW";"2006";"0"
"SANDRA";"KILMER";"SPEED SUIT";"2006";"0"
"SANDRA";"KILMER";"SPLENDOR PATTON";"2006";"0"
"SANDRA";"KILMER";"STATE WASTELAND";"2006";"0"
"SANDRA";"KILMER";"STRANGER STRANGERS";"2006";"0"
"SANDRA";"KILMER";"STREAK RIDGEMONT";"2006";"0"
"SANDRA";"KILMER";"STREETCAR INTENTIONS";"2006";"0"
"SANDRA";"KILMER";"VANISHED GARDEN";"2006";"0"
"SANDRA";"KILMER";"WOLVES DESIRE";"2006";"0"
"SANDRA";"KILMER";"YOUTH KICK";"2006";"0"
"SANDRA";"PECK";"ACADEMY DINOSAUR";"2006";"0"
"SANDRA";"PECK";"BANG KWAI";"2006";"0"
"SANDRA";"PECK";"BEETHOVEN EXORCIST";"2006";"0"
"SANDRA";"PECK";"BEVERLY OUTLAW";"2006";"0"
"SANDRA";"PECK";"BIRDS PERDITION";"2006";"0"
"SANDRA";"PECK";"BOONDOCK BALLROOM";"2006";"0"
"SANDRA";"PECK";"DUDE BLINDNESS";"2006";"0"
"SANDRA";"PECK";"DUMBO LUST";"2006";"0"
"SANDRA";"PECK";"ENOUGH RAGING";"2006";"0"
"SANDRA";"PECK";"EXCITEMENT EVE";"2006";"0"
"SANDRA";"PECK";"FAMILY SWEET";"2006";"0"
"SANDRA";"PECK";"FIREHOUSE VIETNAM";"2006";"0"
"SANDRA";"PECK";"FLASH WARS";"2006";"0"
"SANDRA";"PECK";"GILBERT PELICAN";"2006";"0"
"SANDRA";"PECK";"MATRIX SNOWMAN";"2006";"0"
"SANDRA";"PECK";"RINGS HEARTBREAKERS";"2006";"0"
"SANDRA";"PECK";"SILENCE KANE";"2006";"0"
"SANDRA";"PECK";"STAGECOACH ARMAGEDDON";"2006";"0"
"SANDRA";"PECK";"VIRGINIAN PLUTO";"2006";"0"
"SCARLETT";"BENING";"AMISTAD MIDSUMMER";"2006";"0"
"SCARLETT";"BENING";"BEETHOVEN EXORCIST";"2006";"0"
"SCARLETT";"BENING";"BULWORTH COMMANDMENTS";"2006";"0"
"SCARLETT";"BENING";"CALIFORNIA BIRDS";"2006";"0"
"SCARLETT";"BENING";"CREEPERS KANE";"2006";"0"
"SCARLETT";"BENING";"DOUBTFIRE LABYRINTH";"2006";"0"
"SCARLETT";"BENING";"DUDE BLINDNESS";"2006";"0"
"SCARLETT";"BENING";"DURHAM PANKY";"2006";"0"
"SCARLETT";"BENING";"EVE RESURRECTION";"2006";"0"
"SCARLETT";"BENING";"FEATHERS METAL";"2006";"0"
"SCARLETT";"BENING";"FIDDLER LOST";"2006";"0"
"SCARLETT";"BENING";"FLATLINERS KILLER";"2006";"0"
"SCARLETT";"BENING";"FULL FLATLINERS";"2006";"0"
"SCARLETT";"BENING";"IDENTITY LOVER";"2006";"0"
"SCARLETT";"BENING";"INVASION CYCLONE";"2006";"0"
"SCARLETT";"BENING";"LUCK OPUS";"2006";"0"
"SCARLETT";"BENING";"MOULIN WAKE";"2006";"0"
"SCARLETT";"BENING";"RESERVOIR ADAPTATION";"2006";"0"
"SCARLETT";"BENING";"ROOF CHAMPION";"2006";"0"
"SCARLETT";"BENING";"SEATTLE EXPECATIONS";"2006";"0"
"SCARLETT";"BENING";"SHAWSHANK BUBBLE";"2006";"0"
"SCARLETT";"BENING";"SNATCH SLIPPER";"2006";"0"
"SCARLETT";"BENING";"SUBMARINE BED";"2006";"0"
"SCARLETT";"BENING";"TENENBAUMS COMMAND";"2006";"0"
"SCARLETT";"BENING";"WORDS HUNTER";"2006";"0"
"SCARLETT";"BENING";"YOUTH KICK";"2006";"0"
"SCARLETT";"DAMON";"AFFAIR PREJUDICE";"2006";"0"
"SCARLETT";"DAMON";"ALAMO VIDEOTAPE";"2006";"0"
"SCARLETT";"DAMON";"BEAR GRACELAND";"2006";"0"
"SCARLETT";"DAMON";"BORROWERS BEDAZZLED";"2006";"0"
"SCARLETT";"DAMON";"CONNECTION MICROCOSMOS";"2006";"0"
"SCARLETT";"DAMON";"CRAFT OUTFIELD";"2006";"0"
"SCARLETT";"DAMON";"CROW GREASE";"2006";"0"
"SCARLETT";"DAMON";"DAWN POND";"2006";"0"
"SCARLETT";"DAMON";"DEEP CRUSADE";"2006";"0"
"SCARLETT";"DAMON";"DIRTY ACE";"2006";"0"
"SCARLETT";"DAMON";"DUDE BLINDNESS";"2006";"0"
"SCARLETT";"DAMON";"EAGLES PANKY";"2006";"0"
"SCARLETT";"DAMON";"EARLY HOME";"2006";"0"
"SCARLETT";"DAMON";"FARGO GANDHI";"2006";"0"
"SCARLETT";"DAMON";"FRANKENSTEIN STRANGER";"2006";"0"
"SCARLETT";"DAMON";"GUNFIGHTER MUSSOLINI";"2006";"0"
"SCARLETT";"DAMON";"HANOVER GALAXY";"2006";"0"
"SCARLETT";"DAMON";"IMAGE PRINCESS";"2006";"0"
"SCARLETT";"DAMON";"INDIAN LOVE";"2006";"0"
"SCARLETT";"DAMON";"INTERVIEW LIAISONS";"2006";"0"
"SCARLETT";"DAMON";"LABYRINTH LEAGUE";"2006";"0"
"SCARLETT";"DAMON";"LAMBS CINCINATTI";"2006";"0"
"SCARLETT";"DAMON";"LOLA AGENT";"2006";"0"
"SCARLETT";"DAMON";"MADNESS ATTACKS";"2006";"0"
"SCARLETT";"DAMON";"MASSAGE IMAGE";"2006";"0"
"SCARLETT";"DAMON";"MILLION ACE";"2006";"0"
"SCARLETT";"DAMON";"MINDS TRUMAN";"2006";"0"
"SCARLETT";"DAMON";"MYSTIC TRUMAN";"2006";"0"
"SCARLETT";"DAMON";"NEIGHBORS CHARADE";"2006";"0"
"SCARLETT";"DAMON";"ORIENT CLOSER";"2006";"0"
"SCARLETT";"DAMON";"POTLUCK MIXED";"2006";"0"
"SCARLETT";"DAMON";"RAGE GAMES";"2006";"0"
"SCARLETT";"DAMON";"RIDER CADDYSHACK";"2006";"0"
"SCARLETT";"DAMON";"SANTA PARIS";"2006";"0"
"SCARLETT";"DAMON";"SPICE SORORITY";"2006";"0"
"SCARLETT";"DAMON";"TREATMENT JEKYLL";"2006";"0"
"SEAN";"GUINESS";"ACE GOLDFINGER";"2006";"0"
"SEAN";"GUINESS";"ALAMO VIDEOTAPE";"2006";"0"
"SEAN";"GUINESS";"BROOKLYN DESERT";"2006";"0"
"SEAN";"GUINESS";"CRUSADE HONEY";"2006";"0"
"SEAN";"GUINESS";"DARN FORRESTER";"2006";"0"
"SEAN";"GUINESS";"DUMBO LUST";"2006";"0"
"SEAN";"GUINESS";"FANTASY TROOPERS";"2006";"0"
"SEAN";"GUINESS";"FORRESTER COMANCHEROS";"2006";"0"
"SEAN";"GUINESS";"GO PURPLE";"2006";"0"
"SEAN";"GUINESS";"GRAFFITI LOVE";"2006";"0"
"SEAN";"GUINESS";"GROSSE WONDERFUL";"2006";"0"
"SEAN";"GUINESS";"GROUNDHOG UNCUT";"2006";"0"
"SEAN";"GUINESS";"HALF OUTFIELD";"2006";"0"
"SEAN";"GUINESS";"HAUNTING PIANIST";"2006";"0"
"SEAN";"GUINESS";"HORN WORKING";"2006";"0"
"SEAN";"GUINESS";"HUNTING MUSKETEERS";"2006";"0"
"SEAN";"GUINESS";"IGBY MAKER";"2006";"0"
"SEAN";"GUINESS";"LICENSE WEEKEND";"2006";"0"
"SEAN";"GUINESS";"LONELY ELEPHANT";"2006";"0"
"SEAN";"GUINESS";"LUST LOCK";"2006";"0"
"SEAN";"GUINESS";"MOCKINGBIRD HOLLYWOOD";"2006";"0"
"SEAN";"GUINESS";"OCTOBER SUBMARINE";"2006";"0"
"SEAN";"GUINESS";"PATIENT SISTER";"2006";"0"
"SEAN";"GUINESS";"PHILADELPHIA WIFE";"2006";"0"
"SEAN";"GUINESS";"SCORPION APOLLO";"2006";"0"
"SEAN";"GUINESS";"SOLDIERS EVOLUTION";"2006";"0"
"SEAN";"GUINESS";"STAGECOACH ARMAGEDDON";"2006";"0"
"SEAN";"GUINESS";"STREAK RIDGEMONT";"2006";"0"
"SEAN";"GUINESS";"SUBMARINE BED";"2006";"0"
"SEAN";"GUINESS";"SUPERFLY TRIP";"2006";"0"
"SEAN";"GUINESS";"TELEMARK HEARTBREAKERS";"2006";"0"
"SEAN";"GUINESS";"TRACY CIDER";"2006";"0"
"SEAN";"GUINESS";"UNITED PILOT";"2006";"0"
"SEAN";"WILLIAMS";"ARABIA DOGMA";"2006";"0"
"SEAN";"WILLIAMS";"CHINATOWN GLADIATOR";"2006";"0"
"SEAN";"WILLIAMS";"DIVORCE SHINING";"2006";"0"
"SEAN";"WILLIAMS";"DRACULA CRYSTAL";"2006";"0"
"SEAN";"WILLIAMS";"ENOUGH RAGING";"2006";"0"
"SEAN";"WILLIAMS";"EXPRESS LONELY";"2006";"0"
"SEAN";"WILLIAMS";"FLOATS GARDEN";"2006";"0"
"SEAN";"WILLIAMS";"FORWARD TEMPLE";"2006";"0"
"SEAN";"WILLIAMS";"HAUNTED ANTITRUST";"2006";"0"
"SEAN";"WILLIAMS";"IDOLS SNATCHERS";"2006";"0"
"SEAN";"WILLIAMS";"MAGUIRE APACHE";"2006";"0"
"SEAN";"WILLIAMS";"MUSCLE BRIGHT";"2006";"0"
"SEAN";"WILLIAMS";"NEWTON LABYRINTH";"2006";"0"
"SEAN";"WILLIAMS";"OLEANDER CLUE";"2006";"0"
"SEAN";"WILLIAMS";"OPUS ICE";"2006";"0"
"SEAN";"WILLIAMS";"PATTON INTERVIEW";"2006";"0"
"SEAN";"WILLIAMS";"REBEL AIRPORT";"2006";"0"
"SEAN";"WILLIAMS";"ROOM ROMAN";"2006";"0"
"SEAN";"WILLIAMS";"SAGEBRUSH CLUELESS";"2006";"0"
"SEAN";"WILLIAMS";"SEABISCUIT PUNK";"2006";"0"
"SEAN";"WILLIAMS";"STRANGERS GRAFFITI";"2006";"0"
"SEAN";"WILLIAMS";"SUNRISE LEAGUE";"2006";"0"
"SEAN";"WILLIAMS";"VELVET TERMINATOR";"2006";"0"
"SEAN";"WILLIAMS";"WANDA CHAMBER";"2006";"0"
"SEAN";"WILLIAMS";"WATERFRONT DELIVERANCE";"2006";"0"
"SEAN";"WILLIAMS";"WEST LION";"2006";"0"
"SIDNEY";"CROWE";"ALASKA PHANTOM";"2006";"0"
"SIDNEY";"CROWE";"ALIEN CENTER";"2006";"0"
"SIDNEY";"CROWE";"AMERICAN CIRCUS";"2006";"0"
"SIDNEY";"CROWE";"ANTITRUST TOMATOES";"2006";"0"
"SIDNEY";"CROWE";"ARTIST COLDBLOODED";"2006";"0"
"SIDNEY";"CROWE";"CANDIDATE PERDITION";"2006";"0"
"SIDNEY";"CROWE";"CLONES PINOCCHIO";"2006";"0"
"SIDNEY";"CROWE";"DOGMA FAMILY";"2006";"0"
"SIDNEY";"CROWE";"EMPIRE MALKOVICH";"2006";"0"
"SIDNEY";"CROWE";"ENDING CROWDS";"2006";"0"
"SIDNEY";"CROWE";"FINDING ANACONDA";"2006";"0"
"SIDNEY";"CROWE";"FREAKY POCUS";"2006";"0"
"SIDNEY";"CROWE";"GRACELAND DYNAMITE";"2006";"0"
"SIDNEY";"CROWE";"GREASE YOUTH";"2006";"0"
"SIDNEY";"CROWE";"LORD ARIZONA";"2006";"0"
"SIDNEY";"CROWE";"MANNEQUIN WORST";"2006";"0"
"SIDNEY";"CROWE";"MASK PEACH";"2006";"0"
"SIDNEY";"CROWE";"MUMMY CREATURES";"2006";"0"
"SIDNEY";"CROWE";"OZ LIAISONS";"2006";"0"
"SIDNEY";"CROWE";"PLUTO OLEANDER";"2006";"0"
"SIDNEY";"CROWE";"RUN PACIFIC";"2006";"0"
"SIDNEY";"CROWE";"SIEGE MADRE";"2006";"0"
"SIDNEY";"CROWE";"SPIRITED CASUALTIES";"2006";"0"
"SIDNEY";"CROWE";"SPY MILE";"2006";"0"
"SIDNEY";"CROWE";"SUBMARINE BED";"2006";"0"
"SIDNEY";"CROWE";"SUNDANCE INVASION";"2006";"0"
"SIDNEY";"CROWE";"TITANS JERK";"2006";"0"
"SIDNEY";"CROWE";"TRAMP OTHERS";"2006";"0"
"SIDNEY";"CROWE";"TREATMENT JEKYLL";"2006";"0"
"SIDNEY";"CROWE";"TRUMAN CRAZY";"2006";"0"
"SIDNEY";"CROWE";"WAKE JAWS";"2006";"0"
"SIDNEY";"CROWE";"WORLD LEATHERNECKS";"2006";"0"
"SIDNEY";"CROWE";"WRONG BEHAVIOR";"2006";"0"
"SIDNEY";"CROWE";"WYOMING STORM";"2006";"0"
"SISSY";"SOBIESKI";"BORN SPINAL";"2006";"0"
"SISSY";"SOBIESKI";"CHITTY LOCK";"2006";"0"
"SISSY";"SOBIESKI";"CLYDE THEORY";"2006";"0"
"SISSY";"SOBIESKI";"COAST RAINBOW";"2006";"0"
"SISSY";"SOBIESKI";"CRAZY HOME";"2006";"0"
"SISSY";"SOBIESKI";"FACTORY DRAGON";"2006";"0"
"SISSY";"SOBIESKI";"FERRIS MOTHER";"2006";"0"
"SISSY";"SOBIESKI";"GONE TROUBLE";"2006";"0"
"SISSY";"SOBIESKI";"GREEK EVERYONE";"2006";"0"
"SISSY";"SOBIESKI";"HOOSIERS BIRDCAGE";"2006";"0"
"SISSY";"SOBIESKI";"MOB DUFFEL";"2006";"0"
"SISSY";"SOBIESKI";"OPEN AFRICAN";"2006";"0"
"SISSY";"SOBIESKI";"PRIX UNDEFEATED";"2006";"0"
"SISSY";"SOBIESKI";"ROCKY WAR";"2006";"0"
"SISSY";"SOBIESKI";"SHRUNK DIVINE";"2006";"0"
"SISSY";"SOBIESKI";"SKY MIRACLE";"2006";"0"
"SISSY";"SOBIESKI";"TELEMARK HEARTBREAKERS";"2006";"0"
"SISSY";"SOBIESKI";"WISDOM WORKER";"2006";"0"
"SPENCER";"DEPP";"ALONE TRIP";"2006";"0"
"SPENCER";"DEPP";"CANYON STOCK";"2006";"0"
"SPENCER";"DEPP";"DRAGON SQUAD";"2006";"0"
"SPENCER";"DEPP";"HEAVENLY GUN";"2006";"0"
"SPENCER";"DEPP";"HELLFIGHTERS SIERRA";"2006";"0"
"SPENCER";"DEPP";"LEATHERNECKS DWARFS";"2006";"0"
"SPENCER";"DEPP";"MASSACRE USUAL";"2006";"0"
"SPENCER";"DEPP";"ORDER BETRAYED";"2006";"0"
"SPENCER";"DEPP";"RANDOM GO";"2006";"0"
"SPENCER";"DEPP";"REBEL AIRPORT";"2006";"0"
"SPENCER";"DEPP";"SALUTE APOLLO";"2006";"0"
"SPENCER";"DEPP";"SENSE GREEK";"2006";"0"
"SPENCER";"DEPP";"SNATCHERS MONTEZUMA";"2006";"0"
"SPENCER";"DEPP";"STING PERSONAL";"2006";"0"
"SPENCER";"DEPP";"STORY SIDE";"2006";"0"
"SPENCER";"DEPP";"SWEET BROTHERHOOD";"2006";"0"
"SPENCER";"DEPP";"TAXI KICK";"2006";"0"
"SPENCER";"DEPP";"TREASURE COMMAND";"2006";"0"
"SPENCER";"DEPP";"TYCOON GATHERING";"2006";"0"
"SPENCER";"DEPP";"VIRGIN DAISY";"2006";"0"
"SPENCER";"DEPP";"WEEKEND PERSONAL";"2006";"0"
"SPENCER";"DEPP";"WITCHES PANIC";"2006";"0"
"SPENCER";"DEPP";"WORST BANGER";"2006";"0"
"SPENCER";"DEPP";"WRATH MILE";"2006";"0"
"SPENCER";"PECK";"BACKLASH UNDEFEATED";"2006";"0"
"SPENCER";"PECK";"CLOCKWORK PARADISE";"2006";"0"
"SPENCER";"PECK";"CLUE GRAIL";"2006";"0"
"SPENCER";"PECK";"CUPBOARD SINNERS";"2006";"0"
"SPENCER";"PECK";"DANGEROUS UPTOWN";"2006";"0"
"SPENCER";"PECK";"DRAGON SQUAD";"2006";"0"
"SPENCER";"PECK";"DRIFTER COMMANDMENTS";"2006";"0"
"SPENCER";"PECK";"FIDDLER LOST";"2006";"0"
"SPENCER";"PECK";"HOLIDAY GAMES";"2006";"0"
"SPENCER";"PECK";"MERMAID INSECTS";"2006";"0"
"SPENCER";"PECK";"MOTHER OLEANDER";"2006";"0"
"SPENCER";"PECK";"MUMMY CREATURES";"2006";"0"
"SPENCER";"PECK";"PANKY SUBMARINE";"2006";"0"
"SPENCER";"PECK";"PILOT HOOSIERS";"2006";"0"
"SPENCER";"PECK";"QUEEN LUKE";"2006";"0"
"SPENCER";"PECK";"REBEL AIRPORT";"2006";"0"
"SPENCER";"PECK";"REDS POCUS";"2006";"0"
"SPENCER";"PECK";"SPIRIT FLINTSTONES";"2006";"0"
"SPENCER";"PECK";"SWARM GOLD";"2006";"0"
"SPENCER";"PECK";"WAGON JAWS";"2006";"0"
"SPENCER";"PECK";"WASH HEAVENLY";"2006";"0"
"SUSAN";"DAVIS";"AIRPORT POLLOCK";"2006";"0"
"SUSAN";"DAVIS";"ANONYMOUS HUMAN";"2006";"0"
"SUSAN";"DAVIS";"BEAST HUNCHBACK";"2006";"0"
"SUSAN";"DAVIS";"BED HIGHBALL";"2006";"0"
"SUSAN";"DAVIS";"BENEATH RUSH";"2006";"0"
"SUSAN";"DAVIS";"BONNIE HOLOCAUST";"2006";"0"
"SUSAN";"DAVIS";"CARIBBEAN LIBERTY";"2006";"0"
"SUSAN";"DAVIS";"CASUALTIES ENCINO";"2006";"0"
"SUSAN";"DAVIS";"CHITTY LOCK";"2006";"0"
"SUSAN";"DAVIS";"CLERKS ANGELS";"2006";"0"
"SUSAN";"DAVIS";"CREATURES SHAKESPEARE";"2006";"0"
"SUSAN";"DAVIS";"DRAGON SQUAD";"2006";"0"
"SUSAN";"DAVIS";"DRIVING POLISH";"2006";"0"
"SUSAN";"DAVIS";"DURHAM PANKY";"2006";"0"
"SUSAN";"DAVIS";"EGYPT TENENBAUMS";"2006";"0"
"SUSAN";"DAVIS";"EVE RESURRECTION";"2006";"0"
"SUSAN";"DAVIS";"EXCITEMENT EVE";"2006";"0"
"SUSAN";"DAVIS";"FULL FLATLINERS";"2006";"0"
"SUSAN";"DAVIS";"GLASS DYING";"2006";"0"
"SUSAN";"DAVIS";"GOODFELLAS SALUTE";"2006";"0"
"SUSAN";"DAVIS";"HOTEL HAPPINESS";"2006";"0"
"SUSAN";"DAVIS";"JUMPING WRATH";"2006";"0"
"SUSAN";"DAVIS";"KARATE MOON";"2006";"0"
"SUSAN";"DAVIS";"LAWRENCE LOVE";"2006";"0"
"SUSAN";"DAVIS";"LEATHERNECKS DWARFS";"2006";"0"
"SUSAN";"DAVIS";"LOATHING LEGALLY";"2006";"0"
"SUSAN";"DAVIS";"LUCK OPUS";"2006";"0"
"SUSAN";"DAVIS";"MADNESS ATTACKS";"2006";"0"
"SUSAN";"DAVIS";"MEMENTO ZOOLANDER";"2006";"0"
"SUSAN";"DAVIS";"MURDER ANTITRUST";"2006";"0"
"SUSAN";"DAVIS";"NATURAL STOCK";"2006";"0"
"SUSAN";"DAVIS";"NONE SPIKING";"2006";"0"
"SUSAN";"DAVIS";"PACIFIC AMISTAD";"2006";"0"
"SUSAN";"DAVIS";"PANTHER REDS";"2006";"0"
"SUSAN";"DAVIS";"PATHS CONTROL";"2006";"0"
"SUSAN";"DAVIS";"PRIX UNDEFEATED";"2006";"0"
"SUSAN";"DAVIS";"PULP BEVERLY";"2006";"0"
"SUSAN";"DAVIS";"SAINTS BRIDE";"2006";"0"
"SUSAN";"DAVIS";"SEARCHERS WAIT";"2006";"0"
"SUSAN";"DAVIS";"SHINING ROSES";"2006";"0"
"SUSAN";"DAVIS";"SISTER FREDDY";"2006";"0"
"SUSAN";"DAVIS";"SPIKING ELEMENT";"2006";"0"
"SUSAN";"DAVIS";"STAR OPERATION";"2006";"0"
"SUSAN";"DAVIS";"TROJAN TOMORROW";"2006";"0"
"SUSAN";"DAVIS";"UPTOWN YOUNG";"2006";"0"
"SUSAN";"DAVIS";"VALLEY PACKER";"2006";"0"
"SUSAN";"DAVIS";"VANISHING ROCKY";"2006";"0"
"SUSAN";"DAVIS";"VIDEOTAPE ARSENIC";"2006";"0"
"SUSAN";"DAVIS";"WASH HEAVENLY";"2006";"0"
"SUSAN";"DAVIS";"WISDOM WORKER";"2006";"0"
"SUSAN";"DAVIS";"WIZARD COLDBLOODED";"2006";"0"
"SUSAN";"DAVIS";"WONDERFUL DROP";"2006";"0"
"SUSAN";"DAVIS";"WORDS HUNTER";"2006";"0"
"SUSAN";"DAVIS";"WORKER TARZAN";"2006";"0"
"SYLVESTER";"DERN";"ALASKA PHANTOM";"2006";"0"
"SYLVESTER";"DERN";"BACKLASH UNDEFEATED";"2006";"0"
"SYLVESTER";"DERN";"BIRDS PERDITION";"2006";"0"
"SYLVESTER";"DERN";"CLOCKWORK PARADISE";"2006";"0"
"SYLVESTER";"DERN";"CONFIDENTIAL INTERVIEW";"2006";"0"
"SYLVESTER";"DERN";"CREEPERS KANE";"2006";"0"
"SYLVESTER";"DERN";"DOORS PRESIDENT";"2006";"0"
"SYLVESTER";"DERN";"ENCINO ELF";"2006";"0"
"SYLVESTER";"DERN";"HALLOWEEN NUTS";"2006";"0"
"SYLVESTER";"DERN";"INSTINCT AIRPORT";"2006";"0"
"SYLVESTER";"DERN";"NEWSIES STORY";"2006";"0"
"SYLVESTER";"DERN";"PARADISE SABRINA";"2006";"0"
"SYLVESTER";"DERN";"PREJUDICE OLEANDER";"2006";"0"
"SYLVESTER";"DERN";"PRIX UNDEFEATED";"2006";"0"
"SYLVESTER";"DERN";"RINGS HEARTBREAKERS";"2006";"0"
"SYLVESTER";"DERN";"RUSH GOODFELLAS";"2006";"0"
"SYLVESTER";"DERN";"SHAWSHANK BUBBLE";"2006";"0"
"SYLVESTER";"DERN";"SHEPHERD MIDSUMMER";"2006";"0"
"SYLVESTER";"DERN";"SUN CONFESSIONS";"2006";"0"
"SYLVESTER";"DERN";"TEXAS WATCH";"2006";"0"
"SYLVESTER";"DERN";"WALLS ARTIST";"2006";"0"
"SYLVESTER";"DERN";"WEEKEND PERSONAL";"2006";"0"
"THORA";"TEMPLE";"AFRICAN EGG";"2006";"0"
"THORA";"TEMPLE";"BADMAN DAWN";"2006";"0"
"THORA";"TEMPLE";"BLANKET BEVERLY";"2006";"0"
"THORA";"TEMPLE";"CANDIDATE PERDITION";"2006";"0"
"THORA";"TEMPLE";"CAROL TEXAS";"2006";"0"
"THORA";"TEMPLE";"CHRISTMAS MOONSHINE";"2006";"0"
"THORA";"TEMPLE";"GALAXY SWEETHEARTS";"2006";"0"
"THORA";"TEMPLE";"HOCUS FRIDA";"2006";"0"
"THORA";"TEMPLE";"INSIDER ARIZONA";"2006";"0"
"THORA";"TEMPLE";"INTERVIEW LIAISONS";"2006";"0"
"THORA";"TEMPLE";"JADE BUNCH";"2006";"0"
"THORA";"TEMPLE";"LOVER TRUMAN";"2006";"0"
"THORA";"TEMPLE";"LOVERBOY ATTACKS";"2006";"0"
"THORA";"TEMPLE";"MADISON TRAP";"2006";"0"
"THORA";"TEMPLE";"RANDOM GO";"2006";"0"
"THORA";"TEMPLE";"TELEGRAPH VOYAGE";"2006";"0"
"THORA";"TEMPLE";"TROJAN TOMORROW";"2006";"0"
"THORA";"TEMPLE";"VIRGINIAN PLUTO";"2006";"0"
"THORA";"TEMPLE";"WARDROBE PHANTOM";"2006";"0"
"THORA";"TEMPLE";"WRONG BEHAVIOR";"2006";"0"
"TIM";"HACKMAN";"BEHAVIOR RUNAWAY";"2006";"0"
"TIM";"HACKMAN";"BOILED DARES";"2006";"0"
"TIM";"HACKMAN";"BUCKET BROTHERHOOD";"2006";"0"
"TIM";"HACKMAN";"CALENDAR GUNFIGHT";"2006";"0"
"TIM";"HACKMAN";"CHAPLIN LICENSE";"2006";"0"
"TIM";"HACKMAN";"CRUSADE HONEY";"2006";"0"
"TIM";"HACKMAN";"CUPBOARD SINNERS";"2006";"0"
"TIM";"HACKMAN";"DEEP CRUSADE";"2006";"0"
"TIM";"HACKMAN";"FEUD FROGMEN";"2006";"0"
"TIM";"HACKMAN";"FIDDLER LOST";"2006";"0"
"TIM";"HACKMAN";"HAROLD FRENCH";"2006";"0"
"TIM";"HACKMAN";"HOMEWARD CIDER";"2006";"0"
"TIM";"HACKMAN";"HOOSIERS BIRDCAGE";"2006";"0"
"TIM";"HACKMAN";"LIGHTS DEER";"2006";"0"
"TIM";"HACKMAN";"MEET CHOCOLATE";"2006";"0"
"TIM";"HACKMAN";"MOB DUFFEL";"2006";"0"
"TIM";"HACKMAN";"MUMMY CREATURES";"2006";"0"
"TIM";"HACKMAN";"PACKER MADIGAN";"2006";"0"
"TIM";"HACKMAN";"PEACH INNOCENT";"2006";"0"
"TIM";"HACKMAN";"PEARL DESTINY";"2006";"0"
"TIM";"HACKMAN";"SNATCHERS MONTEZUMA";"2006";"0"
"TIM";"HACKMAN";"UPTOWN YOUNG";"2006";"0"
"TIM";"HACKMAN";"WIZARD COLDBLOODED";"2006";"0"
"TOM";"MCKELLEN";"ANALYZE HOOSIERS";"2006";"0"
"TOM";"MCKELLEN";"CADDYSHACK JEDI";"2006";"0"
"TOM";"MCKELLEN";"CLUB GRAFFITI";"2006";"0"
"TOM";"MCKELLEN";"CONGENIALITY QUEST";"2006";"0"
"TOM";"MCKELLEN";"DESIRE ALIEN";"2006";"0"
"TOM";"MCKELLEN";"DONNIE ALLEY";"2006";"0"
"TOM";"MCKELLEN";"EGG IGBY";"2006";"0"
"TOM";"MCKELLEN";"FREEDOM CLEOPATRA";"2006";"0"
"TOM";"MCKELLEN";"FRISCO FORREST";"2006";"0"
"TOM";"MCKELLEN";"GENTLEMEN STAGE";"2006";"0"
"TOM";"MCKELLEN";"IDAHO LOVE";"2006";"0"
"TOM";"MCKELLEN";"IDOLS SNATCHERS";"2006";"0"
"TOM";"MCKELLEN";"INDIAN LOVE";"2006";"0"
"TOM";"MCKELLEN";"KISSING DOLLS";"2006";"0"
"TOM";"MCKELLEN";"LEGEND JEDI";"2006";"0"
"TOM";"MCKELLEN";"MAGIC MALLRATS";"2006";"0"
"TOM";"MCKELLEN";"MISSION ZOOLANDER";"2006";"0"
"TOM";"MCKELLEN";"NECKLACE OUTBREAK";"2006";"0"
"TOM";"MCKELLEN";"NEIGHBORS CHARADE";"2006";"0"
"TOM";"MCKELLEN";"PURPLE MOVIE";"2006";"0"
"TOM";"MCKELLEN";"SHRUNK DIVINE";"2006";"0"
"TOM";"MCKELLEN";"SPICE SORORITY";"2006";"0"
"TOM";"MCKELLEN";"STALLION SUNDANCE";"2006";"0"
"TOM";"MCKELLEN";"STRANGER STRANGERS";"2006";"0"
